subodh_tailang,2018-05-16 06:44:47,"b'RT @NeerajSarse: @Mohamme49209810 @PrincekumrSingh @INCIndia @RahulGandhi \\u0915\\u094d\\u092f\\u094b \\u092c\\u0939\\u0938 \\u0915\\u0930\\u0924\\u0947 \\u0939\\u094b \\u092f\\u093e\\u0930,\\n\\u0915\\u094b\\u0908 \\u0915\\u0939\\u0940 \\u0928\\u0939\\u0940 \\u091c\\u093e\\u090f\\u0917\\u093e\\n\\u0906\\u092a\\u0915\\u094b \\u092d\\u0940 \\u092a\\u0924\\u093e \\u0939\\u0948,,\\n\\u0906\\u092a\\u0915\\u0947 \\u092a\\u0941\\u0930\\u2026'"
susmitaadev,2018-05-16 06:44:47,b'@Mr_hunk_19 @Suchitra_Neel @FuntooshAlz @prasarbharati @PMOIndia @RahulGandhi @DDNewsLive @rajyasabhatv bastards ca\\u2026 https://t.co/E470TqTvQX'
asapscrapme,2018-05-16 06:44:48,b'@saikatd @RahulGandhi @INCIndia @AsiaTimes_In lol same old same old \\U0001f606 the only way Congress can be saved is by step\\u2026 https://t.co/y8J7XzIxsQ'
Shikshamitra13,2018-05-16 06:44:50,b'RT @RajeevS66405732: \\u0930\\u093e\\u0939\\u0941\\u0932\\u091c\\u0940 2019 \\u0938\\u0947 \\u092a\\u0939\\u0932\\u0947 \\u0906\\u092a\\u0915\\u094b EVM \\u0915\\u0947 \\u0935\\u093f\\u0930\\u094b\\u0927 \\u092e\\u0947\\u0902 \\u0935\\u093f\\u092a\\u0915\\u094d\\u0937 \\u0915\\u094b \\u090f\\u0915 \\u091c\\u0941\\u091f \\u0915\\u0930\\u0915\\u0947 \\u0906\\u0902\\u0926\\u094b\\u0932\\u0928 \\u0938\\u0921\\u093c\\u0915\\u094b \\u092a\\u0930 \\u0915\\u0930\\u0928\\u093e \\u0939\\u094b\\u0917\\u093e !\\n\\u0905\\u0917\\u0930 \\u0906\\u092a \\u0910\\u0938\\u093e \\u0928\\u0939\\u0940 \\u0915\\u0930 \\u0938\\u0915\\u0924\\u0947 \\u0924\\u094b\\u2026'
agrawalmahesh21,2018-05-16 06:44:51,b'@INCIndia @RahulGandhi @RTforINC https://t.co/mwBAKcuQht'
SandipThink,2018-05-16 06:44:51,b'@mons_sh You have company https://t.co/ObdKjwyhZX'
sanjay99000,2018-05-16 06:44:52,b'RT @Rita_Banerji: @ACS20 @RottenOnly @Code_Interviews @Swamy39 @quickreactionp @RahulGandhi @BJP4India @INCIndia @Stupidosaur @ScrewedbySta\\u2026'
LalitNegi20,2018-05-16 06:44:56,"b'@aajtak @RahulGandhi @INCIndia so Mr Gandhi, so you will do Khoon Kharaba n killing to make government..??\\nN u r al\\u2026 https://t.co/JAVG319Qbt'"
Nareshnathchatu,2018-05-16 06:44:57,b'RT @RenukaJain6: Joke of the day. Congress spokesperson says we will do anything to protect democracy.\\n\\nIrony died a million deaths. When p\\u2026'
manojfaridabad,2018-05-16 06:44:58,"b'@Mr_hunk_19 @ManojMehtamm @i_yuvan @RahulGandhi Lagta hei tere baap nahe hei iss liye baap baap ke baat karte hei,\\u2026 https://t.co/6QnmbrbYC7'"
Kanwal33,2018-05-16 06:45:01,b'.@RahulGandhi .@INCIndia .@Tharoorian_INC .@RanjitOne .@Tamil1947 .@yadavakhilesh .@pbhushan1 .@Shehla_Rashid .\\u2026 https://t.co/WAQDQEkybj'
pmbbsr74,2018-05-16 06:45:03,b'RT @girishgoa: On #KarnatakaElections2018 @BJPFORKAR @BJP4India should not rush to RajBhavan without listening to this video of @arunjaitle\\u2026'
deepakharsh10,2018-05-16 06:45:03,b'@RahulGandhi \\u0905\\u092c \\u092c\\u0928\\u093e\\u0930\\u0938 \\u0915\\u0947 \\u092c\\u093e\\u0930\\u0947 \\u092e\\u0947\\u0902 \\u092c\\u094b\\u0932\\u094b\\u0917\\u0947 \\u0915\\u0940 \\u0928\\u0939\\u0940 \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u0938\\u093e\\u0902\\u0938\\u0926 \\u092d\\u0940 \\u0939\\u094b pm \\u092d\\u0940 \\u0939\\u094b \\u0909\\u0938\\u0915\\u0940 \\u0938\\u0930\\u0915\\u093e\\u0930 \\u092d\\u0940 \\u0939\\u0948 \\u0905\\u092c \\u0915\\u094d\\u092f\\u093e \\u0939\\u0941\\u0935\\u093e \\u092c\\u0928\\u093e\\u0930\\u0938 \\u0939\\u093e\\u2026 https://t.co/lhYHDw2bXN'
